% Model:              3channel3D.mph
% Version:            COMSOL 5.3.0.316
% Date:               Mar 1 2023, 16:57
% Dimension:          3
% Nodes:              11626
% Expressions:        4
% Description:        Velocity field, x component, Velocity field, y component, Velocity field, z component, Pressure
% Length unit:        m
% X                       Y                        Z                        u (m/s) @ t=10           v (m/s) @ t=10           w (m/s) @ t=10           p (Pa) @ t=10
0.961691                  0.484706                 0.732921                 0.00253268755628855      -0.013207490150979348    0.22698733254264897      13.328631872618196
0.899684                  0.562036                 0.56424                  0.2612663519620948       0.061642999555591875     0.054292781593305535     13.532290395457615
0.899561                  0.546175                 0.597797                 0.21992566449063466      0.04635758011062889      0.0807192585363141       13.486247696067343
0.848969                  0.558382                 0.592433                 0.2640915756339798       0.025735230149224173     0.03792580317944177      13.316890184308821
0.841175                  0.728426                 0.443722                 0.06432079047210441      0.029760622369190814     -0.004611805564705691    13.162061256387917
0.788874                  0.721935                 0.482542                 0.07301795134547454      -0.007250045349123111    6.85027877522907E-4      13.163769079926096
0.868372                  0.695276                 0.449148                 0.08940578900660112      0.06611436755074974      -0.016609623999416658    13.199224371654124
0.904033                  0.706713                 0.476717                 0.06045709131137197      0.14341177710408182      -0.013297486772274134    13.232600270320841
0.858176                  0.790616                 0.406146                 0.0012094088562782607    0.0645563637720176       -0.018054117083835395    13.149191455392492
0.878804                  0.765425                 0.449876                 0.021696128198426853     0.09065059558812201      -0.015383687173240016    13.163691336340825
0.923381                  0.497371                 0.715966                 0.03890099881784867      -0.0016492059504337492   0.18304184369594104      13.293404546210219
0.899685                  0.49856                  0.672032                 0.11445595929315897      -0.0031311087908704096   0.11068744915619774      13.326355225276068
1                         0.476281                 0.693694                 0                        0                        0                        13.464184236073736
0.961949                  0.500363                 0.703259                 0.011582489634188491     0.006036127102243285     0.23510543102838255      13.394841530407946
0.937478                  0.522449                 0.652748                 0.09091543116292126      0.03209199090575698      0.21279778342430655      13.520653416427896
0.950154                  0.533969                 0.603161                 0.11404038528867377      0.060706863794308126     0.16701570461780355      13.753625894403319
1                         0.503795                 0.626092                 0                        0                        0                        13.81282279603918
0.859188                  0.554883                 0.651385                 0.16022264786639456      0.022235876516692347     0.05260481723230203      13.259724621955478
0.8697                    0.621384                 0.501269                 0.21775388488818206      0.06188312683997603      0.0036340516006878086    13.329420616962658
0.814103                  0.633423                 0.522401                 0.20582082359771772      0.024195589375486732     0.004103340719230403     13.212964848649408
0.884692                  0.59171                  0.532754                 0.2589073725351157       0.0688068629094136       0.024779070932400966     13.428041286929611
0.823972                  0.626691                 0.562098                 0.18633459928883742      0.025991123956982227     0.016740778732588477     13.222229065565893
0.846893                  0.655168                 0.508478                 0.16254675155314124      0.04476732154647766      0.001554924208556545     13.232081392432658
0.811084                  0.697155                 0.50403                  0.09560028653141268      0.008608405368581604     0.001770079681275968     13.170995899294498
0.96283                   0.545489                 0.553573                 0.11433064927237706      0.08684891200156557      0.09300573573625849      13.98479455780136
1                         0.537708                 0.532773                 0                        0                        0                        14.178075897773057
1                         0.533803                 0.587922                 0                        0                        0                        13.986653932660053
0.962106                  0.58151                  0.570492                 0.08367563019513308      0.12965482174607285      0.1098173843808703       13.789819622987007
0.918583                  0.598049                 0.557074                 0.18238615074376377      0.12530326261863023      0.06437838185625055      13.540933275571104
0.922946                  0.589133                 0.594468                 0.14614221423904727      0.11308165266013549      0.10462994115162952      13.510324064952476
0.868524                  0.611278                 0.558435                 0.20945013484243188      0.056745443508331724     0.029523273768632594     13.31999136247188
0.879682                  0.676912                 0.494555                 0.11976911855685574      0.08459666335393419      -0.0022552742870308286   13.23724612903591
0.910858                  0.650188                 0.503309                 0.13143068689185927      0.13755102024914254      0.0028315016124542064    13.382889704120032
0.900639                  0.66288                  0.542222                 0.1084192971871277       0.12657348693693868      0.03011621860102108      13.313472362970465
0.937481                  0.634063                 0.549909                 0.09699331322815065      0.20752067087095108      0.08258334595025345      13.527305690707163
0.962739                  0.587898                 0.530316                 0.08744021128555425      0.1626665702288589       0.04255317069741309      13.863711684155104
0.960412                  0.623827                 0.492327                 0.05375851778387513      0.21485403775461068      -0.0047166313371511965   13.696507869875756
1                         0.594562                 0.500626                 0                        0                        0                        13.932273247502696
0.832697                  0.785014                 0.442672                 0.020469090519196136     0.024766458153247        -0.006830019078798121    13.13972455104622
0.752029                  0.88771                  0.439779                 -0.08211443090914776     -0.03372021296262447     -0.002863355482278592    13.192528444375567
0.775574                  0.845327                 0.464667                 -0.042258795773259875    -0.026148054522242795    -4.893373952618644E-4    13.160305208343404
0.903124                  0.819732                 0.41113                  -0.039835199681391716    0.15312359862770086      -0.039052712442657955    13.204424529639489
0.894059                  0.849972                 0.367156                 -0.05909485447298562     0.10617473612291099      -0.049028486843068736    13.221334684383082
0.768437                  0.913613                 0.401368                 -0.09773744238416421     -0.018942815801462305    -0.008316791716447407    13.20843999003905
0.811551                  0.900883                 0.371419                 -0.09677179996243716     0.011934876894246776     -0.01760178849889621     13.21080318194747
0.817149                  0.880443                 0.426163                 -0.08419448013827932     0.01686935726194467      -0.008720462939168894    13.18530169629247
0.862879                  0.830572                 0.405509                 -0.04160051476009224     0.08021851812052233      -0.02129420553862423     13.167872102047458
0.830757                  0.858107                 0.394369                 -0.066502947940682       0.03680569332638997      -0.013814848185895783    13.17290094447348
0.833365                  0.83024                  0.442487                 -0.02879161900345232     0.0323542265395558       -0.007521315789781803    13.147335271525076
0.952016                  0.678992                 0.50535                  0.04120839910593395      0.2532344200875757       0.01242351741110915      13.434224093627043
1                         0.65254                  0.467776                 0                        0                        0                        13.607851028575634
0.920587                  0.778195                 0.455849                 -0.013861075992197871    0.1896355613542393       -0.026933787456454195    13.215982255734327
0.954381                  0.719333                 0.472341                 0.00560002175763851      0.23995317767910457      -0.02992934343101318     13.317308873082625
1                         0.712928                 0.43696                  0                        0                        0                        13.37882201067069
0.924858                  0.844244                 0.3873                   -0.04346918277480923     0.1304640005786777       -0.048523467999115895    13.242219383837993
0.951562                  0.798888                 0.375055                 -0.02058552828609358     0.14699166920953421      -0.06003026837651352     13.234705559068999
0.968571                  0.751089                 0.434434                 -0.006816447524321907    0.15553387743215918      -0.03549826743293939     13.274741020275439
1                         0.771772                 0.402618                 0                        0                        0                        13.262880353787144
0.940323                  0.817983                 0.436554                 -0.030328121110109744    0.170711271605298        -0.0361729390196757      13.236233985028525
0.867583                  0.870528                 0.404871                 -0.07819630628137937     0.0810409969555971       -0.024731821873915597    13.210939372955854
0.892031                  0.95032                  0.333151                 -0.04451038335607746     0.0175220758043446       -0.02458542480064        13.273281262765737
0.87656                   0.931703                 0.396249                 -0.07259233038632378     0.04184056210556657      -0.025199598805087157    13.26670457900236
0.893185                  0.908472                 0.356382                 -0.062111283479846804    0.05629626446959496      -0.032840705552234       13.262018668931487
1                         0.829038                 0.370558                 0                        0                        0                        13.243469279414498
0.946593                  0.868755                 0.36347                  -0.023012882080287688    0.0782670409415165       -0.03818510243310251     13.26212516016642
0.96784                   0.912962                 0.316296                 -0.00463362924665681     0.016401322558776694     -0.01927653800695733     13.270817899012988
1                         0.887603                 0.336768                 0                        0                        0                        13.255014916858986
0.94125                   0.932147                 0.349304                 -0.02231318885834267     0.02626545543786052      -0.024446011463918723    13.280202062370735
0.884155                  1                        0.333333                 0                        0                        0                        13.278086771254335
0.941664                  0.966073                 0.324652                 -0.011341531200599548    0.0052869592371188       -0.014819614772039193    13.27926463733614
1                         0.942077                 0.3                      0                        0                        0                        13.26771168031288
0.942077                  1                        0.3                      0                        0                        0                        13.279681067735341
1                         1                        0.266667                 0                        0                        0                        13.270311598293016
0.577256                  0.613215                 0.898857                 -2.974487661975007E-4    -0.03204627670254431     -9.526851274504793E-4    13.210830304248578
0.492139                  0.656306                 0.778007                 -0.015589680000998798    -0.024246843345138196    -0.00651349929476809     13.218210060948495
0.495665                  0.695401                 0.745553                 -0.020469136738556607    -0.025240424647314547    -0.007708115289234411    13.218414328768198
0.490278                  0.740401                 0.769515                 -0.029529792133312478    -0.02435314771076164     -0.00852263396344839     13.218798224562827
0.513371                  0.665928                 0.874342                 -0.015894932836824468    -0.02517670579372965     -0.0033477622982302398   13.216884825528986
0.49386                   0.731618                 0.869113                 -0.02663378938432874     -0.02234961790997446     -0.00444210473496338     13.218826005527594
0.493979                  0.711378                 0.8093                   -0.026475796673133253    -0.025622760069622035    -0.007085797218699839    13.218727207311927
0.516113                  0.702892                 0.843855                 -0.025623321053033044    -0.027707801602402063    -0.006711146906947517    13.218019025904557
0.88248                   0.500771                 0.87627                  -0.041120522153444014    -1.550209428591372E-4    0.11168706122181739      13.210568804222005
0.85444                   0.505964                 0.849039                 0.001268598236733842     0.0018653574696616759    0.07486521471484404      13.184156964817525
0.809262                  0.516781                 0.9054                   -0.02754044684823271     -0.003121000367195549    0.09846955353388828      13.142423697795454
0.794915                  0.531712                 0.923813                 -0.05186304383419076     -0.018500672102431556    0.12583026399165867      13.100736167910965
0.796764                  0.539853                 0.891787                 -0.007231493057995492    -0.00347656162706074     0.07536972169689465      13.145022054019536
0.918819                  0.451726                 0.873465                 -0.0459496321412482      -0.026432387574115153    0.14029244618023004      13.24674160058078
0.911532                  0.461027                 0.904507                 -0.05625370962254343     -0.014353575644411693    0.11089276619695898      13.256400336130598
0.907104                  0.484117                 0.870852                 -0.04153290567155928     -0.005210137813894109    0.1378305752210422       13.234765564383201
0.874849                  0.481373                 0.913975                 -0.0757738220271025      -0.004799592905090922    0.09321500607718328      13.21468789281409
0.856693                  0.462823                 0.962937                 -0.13177237005039202     0.012429550144838366     0.05140032577037511      13.192023662650186
0.850602                  0.473941                 0.981469                 -0.10550118529983675     0.005209791297892767     0.020466131129429112     13.177876676274675
0.843737                  0.462855                 1                        0                        0                        0                        13.151675237251181
0.895588                  0.435414                 0.947229                 -0.07140114590296817     -0.012442467177037252    0.0568885490754083       13.268022512329104
0.880762                  0.462829                 0.943212                 -0.09286344007461818     -0.0031859462216256343   0.0682331966113749       13.23408892272349
0.880608                  0.441274                 0.973614                 -0.07748378267990275     0.002507719790294844     0.022510294011374943     13.25814389362518
0.897338                  0.413402                 0.973614                 -0.045393341256867586    -0.007602881237729523    0.016075417405409204     13.281265202464988
0.899089                  0.39139                  1                        0                        0                        0                        13.29149594422088
0.865627                  0.447134                 1                        0                        0                        0                        13.252648903614004
0.872795                  0.423625                 1                        0                        0                        0                        13.27068212184973
0.861167                  0.481581                 0.942842                 -0.11346290305953739     -7.825754336923861E-5    0.08556960197822637      13.198267520544077
0.831814                  0.486387                 0.964359                 -0.22440680625251513     0.015166240619360553     0.09519813527692007      13.044113143666262
0.814295                  0.524563                 0.980097                 -0.2638091581939437      -0.05641215604972804     0.08504072394294226      12.727562067748199
0.81387                   0.519901                 0.931562                 -0.09854733439894522     -0.006837043879339917    0.1277253586900088       13.098536270989337
0.838474                  0.500515                 0.942395                 -0.1317514109786999      -0.0019167359299348612   0.10237118257686262      13.126115140410848
0.825028                  0.514869                 0.954443                 -0.17742232688632517     -0.009958668601898904    0.13108651176161765      13.049295617040658
0.831161                  0.527165                 0.879915                 -0.014217445002247768    0.006021650842031157     0.07464814213323342      13.172381380711748
0.857944                  0.517406                 0.880318                 -0.03222816433711667     0.005970501799146133     0.08862927018494023      13.188569964081994
0.845134                  0.514644                 0.920431                 -0.08793532636474628     0.001994971134822594     0.09651696776784036      13.169329459147573
0.876557                  0.509077                 0.902523                 -0.0649187462979612      0.003722699892221874     0.10120370920709841      13.213054415026583
0.828333                  0.497533                 1                        0                        0                        0                        12.918181341997208
0.83472                   0.511232                 0.982891                 -0.16635824495837925     -0.004787052714030124    0.04359388875444699      13.009049010294003
0.823145                  0.516176                 1                        0                        0                        0                        12.805485681091126
0.858791                  0.494443                 0.972663                 -0.13811447809122035     0.0028432901487430587    0.0348446687813047       13.177798416719135
0.844511                  0.485059                 1                        0                        0                        0                        13.139166115987674
0.822545                  0.536264                 1                        -1.0250936946477543E-20  -6.098828194019785E-21   5.085777590695641E-21    12.941873230487111
0.798923                  0.54554                  0.985859                 -0.20863555495598937     -0.12412894428283269     0.10350992841916723      12.533072161361066
0.808229                  0.550944                 1                        0                        0                        0                        12.9798314673396
0.831826                  0.530598                 0.982891                 -0.16474282144943653     -0.034844967542366136    0.03743943353971462      13.017200577841598
0.810955                  0.545385                 0.977304                 -0.212967338308101       -0.0822682989571909      0.0659480098296324       12.89417409235498
0.805067                  0.547128                 0.93768                  -0.11771716854091656     -0.0287745242727473      0.1126008304036544       13.092477102369907
0.823877                  0.539535                 0.931926                 -0.10637887190535035     -0.007196106227115415    0.10210690060362305      13.132098414674667
0.834071                  0.539244                 0.909245                 -0.06737932016629615     0.006599795946458347     0.08960710471136188      13.164808499626966
0.813682                  0.539826                 0.954608                 -0.17128527313132916     -0.036366197060038206    0.1122754282014919       13.047970138665884
0.671254                  0.567015                 0.796862                 0.03900242475069318      -0.028392947525134472    -0.0025101449514407007   13.194208605915609
0.626596                  0.591753                 0.837562                 0.012258352793778175     -0.03856585805069651     -0.006972805790078835    13.204032216985976
0.825429                  0.499024                 0.801481                 0.051406874127788625     -1.4615645131269144E-4   0.03600533844785009      13.180780381755888
0.846763                  0.510637                 0.749637                 0.06818372792510863      0.001929151490605672     0.03678927718952908      13.195135652359673
0.789641                  0.513473                 0.779266                 0.06898738325243493      -5.245865229553742E-4    0.020846167059986532     13.177888454439685
0.900086                  0.508415                 0.826478                 -0.01096903383476461     0.007646577732356399     0.13765861394567475      13.216937154496266
0.748837                  0.550931                 0.868396                 0.03770669140248759      -0.02565723427244621     0.041516268044481344     13.154891563459406
0.732083                  0.56682                  0.887665                 0.014221298218448534     -0.04855758086349693     0.037995764486205306     13.147504994613739
0.709425                  0.565394                 0.864717                 0.03113394576580302      -0.04022164485959718     0.015871202563140372     13.170250770115874
0.71078                   0.568512                 0.829061                 0.04025272346365833      -0.029573946990157803    0.005845522230517835     13.17715540973458
0.743411                  0.554421                 0.786757                 0.058022651245729036     -0.012633085027111177    0.010050912171326334     13.176654494038182
0.742933                  0.533617                 0.826179                 0.05831983142102918      -0.010871847270553422    0.02236976151368981      13.172817525924616
0.767764                  0.552843                 0.841435                 0.040186273372973834     -0.010252294708649313    0.03173817340158828      13.161623996577797
0.695658                  0.572183                 0.756419                 0.05109381550155569      -0.022394096395611608    -0.0014611390749053109   13.190034068663115
0.743888                  0.575226                 0.747336                 0.06301718598653766      -0.01445765860312409     0.0061680881563034124    13.17990837244583
0.795325                  0.542931                 0.748487                 0.07425892881070124      -5.943398022456245E-4    0.01849045435073283      13.180841094386015
0.777224                  0.567243                 0.789807                 0.05308985205490387      -0.007181762422936062    0.017570733192457545     13.169638235044298
0.738913                  0.592907                 0.792782                 0.04268905327302717      -0.02213555323873516     0.004060011435605849     13.171717853162846
0.782598                  0.557837                 0.985859                 -0.14581191819249648     -0.15255341866589447     0.06903184980452963      12.550232629012026
0.767774                  0.546826                 0.962813                 -0.16491770639873063     -0.18567550411019393     0.3054966209374891       12.711071846547965
0.77596                   0.543523                 0.916063                 -0.021929973822372984    -0.03420331232579868     0.11529368609795212      13.101221570928594
0.786258                  0.554721                 0.943434                 -0.12286583902166862     -0.07102545324600745     0.13471400755372812      13.058595991044845
0.7678                    0.542992                 0.937531                 -0.05154104440993428     -0.07148890824846835     0.18313046708802252      13.010479758667628
0.750336                  0.560882                 0.932261                 -0.038688613114768976    -0.08324451900772734     0.10520344191159178      13.061891530226076
0.754742                  0.568246                 0.910613                 -0.02755845724425342     -0.05122429633695904     0.07095931983151296      13.116901734986321
0.73519                   0.548248                 0.976954                 0.07986739480797805      -0.3521045963076791      0.14779674433544746      12.340810956902217
0.801664                  0.55626                  0.963162                 -0.18283520153685592     -0.08082459057154129     0.09719336235270039      13.008398176258778
0.789833                  0.571157                 0.934382                 -0.10172159986094771     -0.03789157832325279     0.09064665802258738      13.112450824980964
0.75                      0.55                     1                        0                        0                        0                        11.257097082054107
0.775981                  0.573616                 1                        -3.039703069285043E-20   -3.180241373249479E-20   1.439088987583534E-20    12.890233499723882
0.797112                  0.568708                 1                        0                        0                        0                        13.030140099540091
0.82169                   0.940222                 0.396415                 -0.0932284327326385      0.007299740396712602     -0.01646050870145512     13.240412031724397
0.768373                  0.956806                 0.400684                 -0.0717783249745336      -0.008049990089104569    -0.004856257455154727    13.223164519305291
0.851396                  0.965851                 0.381458                 -0.05527773577878669     0.008447413184625134     -0.015202389448572187    13.26638440173463
0.826232                  1                        0.366667                 0                        0                        0                        13.255755075546245
0.769194                  0.905194                 0.47233                  -0.09219181907002034     -0.022492247159851358    -7.644584699467842E-4    13.199051903758162
0.768309                  1                        0.4                      0                        0                        0                        13.222750985319378
0.568409                  0.783465                 0.611641                 -0.018885091507188388    -0.029019885133129232    -0.005446760788427449    13.21625029430358
0.540085                  0.779533                 0.659735                 -0.02538637398340656     -0.027200842566868163    -0.007958229047380715    13.21755668365822
0.57427                   0.725045                 0.600266                 0.003205583047749865     -0.024775872202681168    -0.0013853973826593866   13.217472132823588
0.557366                  0.742704                 0.66513                  -0.01637545185125782     -0.03059344408873304     -0.007696084512055534    13.216503795777157
0.636428                  0.78361                  0.549681                 -0.005480612808423335    -0.041289108601711595    -0.0018053692370195175   13.208173934808988
0.611248                  0.888605                 0.538026                 -0.03500374099063054     -0.02470042310333869     -0.0018915534321352807   13.214878455020926
0.61891                   0.827478                 0.566805                 -0.025648812559792546    -0.03925992819486818     -0.0035911101962498564   13.211873813387239
0.585477                  0.876333                 0.550431                 -0.030459887325550068    -0.022209207176184503    -0.003029572251007646    13.214831661668805
0.551011                  0.868694                 0.597374                 -0.027942774841555395    -0.0175666501671599      -0.005432499028293525    13.21657375719917
0.635438                  0.859715                 0.553214                 -0.03637300864375225     -0.03805281631494565     -0.0019052180559818298   13.210663867398766
0.747839                  0.965046                 0.440671                 -0.060149262996837136    -0.006474692983989646    -0.002555993054436586    13.218830364644926
0.676166                  0.946035                 0.458675                 -0.04558577467683221     -0.013659033956543734    0.0013505698312375734    13.211070018164389
0.710633                  1                        0.432893                 0                        0                        0                        13.211775565437232
0.704028                  0.946375                 0.445647                 -0.05710963051524102     -0.01716790847905409     -9.818028864771729E-4    13.216499016767044
0.736446                  0.939541                 0.472362                 -0.07584753127448383     -0.02048772740118875     -0.0014682227615996789   13.214951347553859
0.657745                  0.91032                  0.545177                 -0.04838605964739587     -0.025930911742837667    -0.0017292392098341783   13.21235656238874
0.680722                  0.938861                 0.498419                 -0.0470375880700263      -0.01671277870925937     6.801143962110245E-4     13.21138138599968
0.635137                  0.958462                 0.516042                 -0.02200825410858828     -0.006129461873912906    7.060221693178258E-5     13.212967441656637
0.652145                  1                        0.467244                 0                        0                        0                        13.206873152484793
0.563135                  0.954012                 0.527305                 -0.0128238414424905      -0.002449035960144519    -0.001162761233140587    13.2142173556217
0.594143                  1                        0.495706                 0                        0                        0                        13.21017830245393
0.551516                  0.652703                 0.754931                 -0.007667847336029501    -0.031080973116125888    -0.008812391157309923    13.215742659689347
0.571702                  0.64182                  0.790295                 -0.00666801161851803     -0.03473605940707086     -0.0105111790693979      13.213555451015752
0.542995                  0.719799                 0.717139                 -0.020536149971393917    -0.03138259535242471     -0.010031344852266158    13.217358512024465
0.563695                  0.703715                 0.750805                 -0.019230736396365883    -0.035822881732115       -0.01250849391170801     13.216001249558563
0.57847                   0.671559                 0.716338                 -7.027197387701564E-4    -0.033255775418277615    -0.008612119861329872    13.21409734107767
0.598959                  0.647048                 0.74543                  0.0045274527311633655    -0.035474503174976274    -0.010629698847223408    13.210415309013625
0.615616                  0.665658                 0.712582                 0.010485933118870795     -0.0362152118202575      -0.009519467072917797    13.20866448448033
0.538366                  0.674167                 0.818597                 -0.02032002666443105     -0.03218729875074994     -0.009012980947584966    13.216611345189598
0.552629                  0.648432                 0.850001                 -0.014092106194964635    -0.03307300191811807     -0.007022747167203336    13.214530439955363
0.591888                  0.630937                 0.825659                 -0.006317586676052168    -0.038426066921084516    -0.011522465899531032    13.210712935294755
0.628602                  0.618635                 0.807367                 0.006946753948357742     -0.03952735773814868     -0.012875128825831183    13.20402280996388
0.601926                  0.602484                 0.86821                  0.0025634467264937914    -0.037706618168676466    -0.004540299118617464    13.208380733969157
0.615437                  0.629021                 0.847947                 -0.008277086011413257    -0.0420946348811857      -0.013079451790919626    13.2071497722189
0.683945                  0.584626                 0.859281                 0.018697616209645784     -0.046058806311796145    -2.4935902293537576E-4   13.182657307269308
0.678627                  0.603407                 0.831943                 0.015204315618904929     -0.042557209624071626    -0.009718619544198054    13.18741887175094
0.714454                  0.574459                 1                        3.3348351314997887E-21   -1.1051249462088105E-20  4.747712963904314E-21    13.010108170926099
0.647061                  0.592038                 0.883773                 0.0075778241952950695    -0.04923106601239167     -0.001950873226663533    13.196906756277611
0.714353                  0.593321                 0.881889                 -0.004287416441703746    -0.05168744460092994     0.010168485213884894     13.165343810937195
0.685609                  0.610169                 0.86778                  -0.005533741935809439    -0.04963109493300713     -0.008516801963868021    13.184924098377747
0.634714                  0.57792                  0.919936                 0.019827118189072596     -0.046389378199037566    0.009230910984077008     13.195460516485149
0.626336                  0.574404                 0.941886                 0.02860483744017538      -0.040044101424956915    0.010299842087250356     13.192806452759859
0.689262                  0.565846                 0.886618                 0.026701809375631422     -0.05342966541620197     0.015552881489748104     13.175384407747972
0.701419                  0.547191                 0.917801                 0.04480933389716225      -0.0722447983138508      0.05798672011651628      13.140075394962961
0.713426                  0.571438                 0.906608                 0.007084535312270094     -0.06910680225837756     0.03441980901445106      13.14969992857052
0.699013                  0.543                    0.948629                 0.07937163525080607      -0.10087696337226279     0.11176846948923286      13.05648145522578
0.688386                  0.539843                 0.93386                  0.0767982690530847       -0.07479192754922863     0.07588125426068958      13.112155150359623
0.662784                  0.567319                 0.91716                  0.02706885566106411      -0.06162717499889216     0.01770643507290381      13.182060290708847
0.655506                  0.564049                 0.954793                 0.04619886828868597      -0.05964196863164498     0.022652526010057978     13.168567889770582
0.673226                  0.554069                 0.941886                 0.05562393777809793      -0.07634173551696952     0.048694097247962184     13.141756344978232
0.714627                  0.560814                 0.98013                  0.06358887112242571      -0.21073293960082615     0.09053304281091275      12.772419231788165
0.721373                  0.569189                 0.93987                  -0.021096906203639104    -0.1173030957908872      0.08335781928565533      13.100839950199855
0.6979                    0.565167                 0.95439                  0.038314974655005545     -0.11800129349442365     0.07515214996794665      13.104121088067405
0.652679                  0.611528                 0.908643                 -0.008230769788421955    -0.05333954670316993     -0.0022367889088174796   13.195297515878408
0.681608                  0.575843                 0.974259                 0.041437460192882226     -0.08902352465680198     0.027522150205692944     13.123511891134477
0.667232                  0.590277                 0.971487                 0.021783380733695762     -0.05869727556536561     0.010265941298398062     13.163444514983125
0.694548                  0.583663                 1                        0                        0                        0                        13.110543064316207
0.673067                  0.584287                 1                        0                        0                        0                        13.155358465332952
0.760956                  0.563567                 0.976954                 -0.11559626729148552     -0.21220961295115987     0.09991323802565558      12.68973088764929
0.76391                   0.567587                 0.955424                 -0.10892918015977104     -0.1338922396154111      0.1095759262792549       12.992450651233273
0.735404                  0.573668                 0.969865                 -0.044184121631791036    -0.1962379572450978      0.09569489304176027      12.952809605777809
0.727946                  0.59121                  0.919479                 -0.04019560265440878     -0.07394824917282207     0.03243785938368807      13.143976019455483
0.740009                  0.579365                 0.947588                 -0.0665115295506976      -0.11652064985859867     0.07888095265666065      13.076259837702423
0.7022                    0.583716                 0.981388                 0.016128517021907752     -0.10915154499839037     0.02226274465229426      13.084520022849684
0.734859                  0.574166                 1                        0                        0                        0                        12.69827708914437
0.724934                  0.591482                 1                        0                        0                        0                        13.10229350804326
0.597297                  0.844735                 0.605893                 -0.032203883835678584    -0.03252541881441901     -0.0058823302683504285   13.214767723486107
0.522803                  0.816362                 0.654341                 -0.029188228472504713    -0.02135354765326656     -0.008035813867757393    13.217891915628925
0.577938                  0.81013                  0.644521                 -0.028853162067596746    -0.03254615055510559     -0.008340762837641466    13.21564172603298
0.443542                  0.821252                 0.766098                 -0.029935153493976317    -0.01231552118546968     -0.006708484253889034    13.21940974679442
0.568155                  0.858841                 0.647829                 -0.034845285954590355    -0.02365735434525728     -0.008492143316782448    13.216620927768535
0.489142                  0.935636                 0.623811                 -0.01378238123977235     -0.0027222008726420334   -0.004468718407315445    13.216611974843564
0.53597                   0.901156                 0.620877                 -0.024544793197527386    -0.009877539563405676    -0.006622453423715955    13.216667403960441
0.516844                  0.950173                 0.593906                 -0.011386657871207562    -0.0022862293799922177   -0.003262940912718632    13.215768365498114
0.604147                  0.951105                 0.535735                 -0.019717918126597105    -0.005309044130658149    -0.001269482582492287    13.213689574058687
0.552416                  0.92942                  0.591944                 -0.019393330324348732    -0.006518886799628516    -0.0048267605935058445   13.215639790699505
0.544547                  0.96471                  0.564002                 -0.00882357991725787     -0.0012431433031263794   -0.0020261029132754124   13.215051992732551
0.536677                  1                        0.53606                  0                        0                        0                        13.213914738446277
0.639587                  0.609191                 0.929579                 0.0019181733786693645    -0.049492631258949135    0.003081967602707017     13.196830851439119
0.617777                  0.622116                 0.916185                 -0.004049198293179394    -0.04236787301992724     -0.0020172656052650363   13.20399397522241
0.575008                  0.59656                  0.949428                 0.011395818040737376     -0.021786566622989275    0.0036610479665271423    13.208054105989252
0.571906                  0.578878                 1                        0                        0                        0                        13.208580131814799
0.636556                  0.584427                 0.970943                 0.023611362337110413     -0.03526407892848555     0.005106980513769431     13.185903587404031
0.605782                  0.590494                 0.960186                 0.017802554827313456     -0.02658974110136048     0.004006796364814923     13.199988553571679
0.617784                  0.624077                 0.958092                 0.003349735241466173     -0.03165249422955112     0.0015176523104277614    13.201211826756712
0.646776                  0.59445                  1                        0                        0                        0                        13.188078183681956
0.608099                  0.590555                 1                        0                        0                        0                        13.201785984022658
0.519525                  0.872891                 0.649809                 -0.02873552252931602     -0.013023332010363242    -0.008152949978413959    13.217785812233963
0.570609                  0.739762                 0.704038                 -0.02011881593751272     -0.03550525393443162     -0.011115517412516464    13.215448200091972
0.519901                  0.771298                 0.765606                 -0.03550598947919198     -0.027105464773966723    -0.01105154132358964     13.218830868313884
0.550327                  0.772989                 0.714494                 -0.031182519413267915    -0.031584581168250074    -0.011829052036281207    13.217758710874584
0.504309                  0.810792                 0.723373                 -0.0345483580091944      -0.020858987898012705    -0.010079506251611366    13.219040980776438
0.510475                  0.844832                 0.692432                 -0.03263936252485696     -0.017028221917192016    -0.009345244102426372    13.218466181352424
0.556507                  0.805185                 0.692775                 -0.03392261575135359     -0.029523858733697037    -0.011065763604667645    13.217328626068738
0.548289                  0.863273                 0.690616                 -0.036940275195674985    -0.019954777956849228    -0.010384613994031656    13.217986058149739
0.506877                  0.918498                 0.657313                 -0.020187752333360943    -0.005779782509828578    -0.006395743262108439    13.21717412360221
0.50369                   1                        0.596452                 0                        0                        0                        13.215143844866512
0.543323                  0.65167                  0.899388                 -0.01035876971502467     -0.027396251496177106    -0.0022258733265097825   13.214344080903434
0.507178                  0.686029                 0.921989                 -0.011747330654850695    -0.01870133606164021     -7.193803307731879E-4    13.216760054568663
0.495551                  0.612948                 0.965561                 0.0010203536377005448    -0.007075500828553767    5.615026016180691E-4     13.21530499030968
0.486994                  0.65105                  0.966228                 -0.0016053475837631865   -0.007331048189524848    2.8805385785278135E-4    13.216356187477478
0.531877                  0.603906                 1                        0                        0                        0                        13.213755897583791
0.490331                  0.618872                 1                        0                        0                        0                        13.215919099897
0.57943                   0.641669                 0.941886                 -0.0015448332293791786   -0.027015921141275195    -3.42372278650162E-4     13.209962778687842
0.533212                  0.64636                  0.954057                 -0.0016339778577510497   -0.014412489200477482    9.816917773896373E-5     13.214270346112452
